id,source,authorId,authorName,timestamp,content,likeCount,shareCount,commentCount,language
"Twitter_1778811316005_4","Twitter","user_212","User 93","2024-09-07 03:25:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",323,37,25,"vi"
"Twitter_1778811316005_3","Twitter","user_458","User 387","2024-09-08 02:50:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",85,17,27,"vi"
"Twitter_1778811316005_14","Twitter","user_322","User 923","2024-09-10 14:32:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",238,32,22,"vi"
"Twitter_1778811316005_6","Twitter","user_160","User 410","2024-09-11 16:03:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",397,19,2,"vi"
"Twitter_1778811316005_13","Twitter","user_795","User 606","2024-09-13 10:38:00","bão yagi là chủ đề đang được quan tâm",323,52,32,"vi"
"Twitter_1778811316005_15","Twitter","user_168","User 525","2024-09-13 16:53:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",27,21,23,"vi"
"Twitter_1778811316005_8","Twitter","user_453","User 429","2024-09-18 01:40:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",125,93,0,"vi"
"Twitter_1778811316005_16","Twitter","user_904","User 803","2024-09-18 22:41:00","hàng cứu trợ đến chậm  phân phối không công bằng",130,35,21,"vi"
"Twitter_1778811316005_12","Twitter","user_275","User 522","2024-09-19 01:31:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",31,70,6,"vi"
"Twitter_1778811316005_9","Twitter","user_594","User 403","2024-09-20 15:09:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",244,98,29,"vi"
"Twitter_1778811316002_0","Twitter","user_130","User 763","2024-09-20 18:25:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",5,18,19,"vi"
"Twitter_1778811316005_11","Twitter","user_328","User 870","2024-09-21 21:23:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",411,9,46,"vi"
"Twitter_1778811316004_2","Twitter","user_743","User 209","2024-09-22 18:33:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",243,41,30,"vi"
"Twitter_1778811316005_7","Twitter","user_601","User 94","2024-09-22 19:15:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",499,90,1,"vi"
"Twitter_1778811316005_17","Twitter","user_755","User 481","2024-09-24 23:02:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",441,84,46,"vi"
